,Loss
0,0.0002634939446579665
1,0.00028216629289090633
2,0.00029715121490880847
3,0.0003007304621860385
4,0.00029130789334885776
5,0.0002739030751399696
6,0.00025681089027784765
7,0.00024609884712845087
8,0.00024326717539224774
9,0.0002465556317474693
10,0.0002517438551876694
11,0.00025499792536720634
12,0.00025435927091166377
13,0.0002501362469047308
14,0.000244242197368294
15,0.00023900515225250274
16,0.0002361500373808667
17,0.00023532664636150002
18,0.00023579482513014227
19,0.00023628835333511233
20,0.00023621830041520298
21,0.00023515033535659313
22,0.00023329824034590274
23,0.00023126193264033645
24,0.00022959097987040877
25,0.0002284045040141791
26,0.0002274944563396275
27,0.00022681086556985974
28,0.00022619194351136684
29,0.00022560253273695707
30,0.00022502342471852899
31,0.00022450608958024532
32,0.00022405179333873093
33,0.00022353066015057266
34,0.00022288849868346006
35,0.00022207768051885068
36,0.00022119507775641978
37,0.00022028562671039253
38,0.00021950500376988202
39,0.000218927365494892
40,0.00021856313105672598
41,0.00021835339430253953
42,0.00021818951063323766
43,0.00021796187502332032
44,0.00021761114476248622
45,0.00021713659225497395
46,0.0002165476616937667
47,0.00021591209224425256
48,0.00021529807418119162
49,0.00021476736583281308
50,0.0002143284073099494
51,0.00021397232194431126
52,0.00021368367015384138
53,0.0002134226670023054
54,0.00021315856429282576
55,0.00021287368144840002
56,0.00021256737818475813
57,0.00021224045485723764
58,0.00021190446568652987
59,0.00021156083676032722
60,0.00021121832833159715
61,0.0002108865010086447
62,0.00021056785772088915
63,0.00021025759633630514
64,0.00020994817896280438
65,0.0002096387033816427
66,0.00020933535415679216
67,0.00020902497635688633
68,0.00020871023298241198
69,0.0002083996805595234
70,0.00020809580746572465
71,0.000207796911126934
72,0.00020751134434249252
73,0.00020723459601867944
74,0.00020696537103503942
75,0.00020670442609116435
76,0.00020645068434532732
77,0.00020620950090233237
78,0.00020597105321940035
79,0.00020574430527631193
80,0.00020553189096972346
81,0.0002053279895335436
82,0.00020513928029686213
83,0.0002049772592727095
84,0.00020484668493736535
85,0.0002047590387519449
86,0.00020472814503591508
87,0.00020476475765462965
88,0.00020490627503022552
89,0.00020518603560049087
90,0.0002056706725852564
91,0.00020643473544623703
92,0.00020759775361511856
93,0.00020931445760652423
94,0.00021182812633924186
95,0.0002154954563593492
96,0.00022084785450715572
97,0.00022860904573462903
98,0.00023975514341145754
99,0.00025571792502887547
100,0.00027812834014184773
101,0.00030940977740101516
102,0.0003511346294544637
103,0.0004052892909385264
104,0.00046899952576495707
105,0.0005375613109208643
106,0.000593378790654242
107,0.0006199912168085575
108,0.0005914241774007678
109,0.0005093654035590589
110,0.00038952866452746093
111,0.00027706220862455666
112,0.00020991693600080907
113,0.0002039294777205214
114,0.00024467750336043537
115,0.0002997431729454547
116,0.0003369538171682507
117,0.0003361609415151179
118,0.0003012185334227979
119,0.0002506839809939265
120,0.00021083062165416777
121,0.00019752082880586386
