,Loss
0,0.0003392147191334516
1,0.00034168828278779984
2,0.00033749797148630023
3,0.0003292518958915025
4,0.0003243141691200435
5,0.0003261178790125996
6,0.00032835802994668484
7,0.00032568213646300137
8,0.0003209305286873132
9,0.00031929442775435746
10,0.00031987077090889215
11,0.0003191533323843032
12,0.0003163035726174712
13,0.00031378286075778306
14,0.0003133686550427228
15,0.0003141647030133754
16,0.0003135303850285709
17,0.00031142705120146275
18,0.0003099770110566169
19,0.0003099431633017957
20,0.0003097871958743781
21,0.0003085584903601557
22,0.00030700559727847576
23,0.00030621624318882823
24,0.00030621004407294095
25,0.0003060904564335942
26,0.0003051864914596081
27,0.00030401587719097733
28,0.00030341805540956557
29,0.00030326141859404743
30,0.00030295451870188117
31,0.00030227130628190935
32,0.00030149208032526076
33,0.00030097021954134107
34,0.00030070802313275635
35,0.0003004005993716419
36,0.0002998944546561688
