,Loss
0,0.00035782629856839776
1,0.000395678827771917
2,0.0004064161330461502
3,0.0003842902078758925
4,0.0003461282467469573
5,0.000318022386636585
6,0.00031327971373684704
7,0.00032694044057279825
8,0.0003441041917540133
9,0.00035107097937725484
10,0.00034311343915760517
11,0.0003261275705881417
12,0.0003104488714598119
13,0.0003037627611774951
14,0.00030695126042701304
15,0.000315068697091192
16,0.0003213691816199571
17,0.0003215103643015027
18,0.0003156945458613336
19,0.0003073316183872521
20,0.0003003743477165699
21,0.0002974894887302071
