,Loss
0,0.00032075270428322256
1,0.0003184300730936229
2,0.00031820492586120963
3,0.00031811342341825366
4,0.00031840684823691845
5,0.00031807730556465685
6,0.00031747613684274256
7,0.0003164040681440383
8,0.00031467678491026163
9,0.0003130787517875433
10,0.0003110273974016309
11,0.0003092612896580249
12,0.0003079581365454942
13,0.00030690780840814114
14,0.00030631310073658824
15,0.0003059229056816548
16,0.00030573015101253986
17,0.000305434747133404
18,0.0003051082603633404
19,0.0003047985665034503
20,0.00030422728741541505
21,0.00030365560087375343
22,0.00030301325023174286
23,0.00030231557320803404
24,0.0003015967959072441
25,0.00030085473554208875
26,0.00030020164558663964
27,0.00029953583725728095
