,Loss
0,0.00020987405150663108
1,0.00020665850024670362
2,0.0002045230648946017
3,0.00020310959371272475
4,0.00020246034546289593
5,0.00020221526210661978
6,0.00020242053142283112
7,0.00020296074217185378
8,0.00020352807769086212
9,0.00020455170306377113
10,0.00020572076027747244
11,0.00020717033476103097
12,0.0002086815220536664
13,0.00021045675384812057
14,0.00021266588009893894
15,0.0002153061213903129
16,0.00021846340678166598
17,0.00022207044821698219
18,0.0002261580084450543
19,0.0002306849928572774
20,0.0002356118056923151
21,0.00024078179558273405
22,0.00024563350598327816
23,0.00024982195463962853
24,0.0002526055322960019
25,0.00025376633857376873
26,0.00025251120678149164
27,0.00024894182570278645
28,0.00024269740970339626
29,0.0002345373941352591
30,0.00022482729400508106
31,0.00021472273510880768
32,0.0002050470793619752
33,0.00019677837553899735
